Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r,MTCO2e
Reptiles,Endangered,0.5,JP,1904,0.129,7034.49
Reptiles,Endangered,0.5,JP,1905,0.129,7371.01
Reptiles,Endangered,0.5,JP,1906,0.128,7678.75
Reptiles,Endangered,0.5,JP,1907,0.128,8452.3
Reptiles,Endangered,0.5,JP,1908,0.128,8234.47
Reptiles,Endangered,0.5,JP,1909,0.127,8487.3
Reptiles,Endangered,0.5,JP,1910,0.127,8827.21
Reptiles,Endangered,0.5,JP,1911,0.126,8957.82
Reptiles,Endangered,0.5,JP,1912,0.126,9309.66
Reptiles,Endangered,0.5,JP,1913,0.125,9927.85
Reptiles,Endangered,0.5,JP,1914,0.125,9229.24
Reptiles,Endangered,0.5,JP,1915,0.124,9142.34
Reptiles,Endangered,0.5,JP,1916,0.124,9685.77
Reptiles,Endangered,0.5,JP,1917,0.124,9993.44
Reptiles,Endangered,0.5,JP,1918,0.123,9896.8
Reptiles,Endangered,0.5,JP,1919,0.123,8905.55
Reptiles,Endangered,0.5,JP,1920,0.122,9993.64
Reptiles,Endangered,0.5,JP,1921,0.122,9036.88
Reptiles,Endangered,0.5,JP,1922,0.121,9440.31
Reptiles,Endangered,0.5,JP,1923,0.121,10458.99
Reptiles,Endangered,0.5,JP,1924,0.121,10516.44
Reptiles,Endangered,0.5,JP,1925,0.12,10671.69
Reptiles,Endangered,0.5,JP,1926,0.12,10557.28
Reptiles,Endangered,0.5,JP,1927,0.12,11402.16
Reptiles,Endangered,0.5,JP,1928,0.119,11401.07
Reptiles,Endangered,0.5,JP,1929,0.119,12110.35
Reptiles,Endangered,0.5,JP,1930,0.119,11421.35
Reptiles,Endangered,0.5,JP,1931,0.118,10502.01
Reptiles,Endangered,0.5,JP,1932,0.118,9763.69
Reptiles,Endangered,0.5,JP,1933,0.118,10175.85
Reptiles,Endangered,0.5,JP,1934,0.117,10875.6
Reptiles,Endangered,0.5,JP,1935,0.117,11323.5
Reptiles,Endangered,0.5,JP,1936,0.117,12197.97
Reptiles,Endangered,0.5,JP,1937,0.116,12904.77
Reptiles,Endangered,0.5,JP,1938,0.116,12355.64
Reptiles,Endangered,0.5,JP,1939,0.116,12957.99
Reptiles,Endangered,0.5,JP,1940,0.115,13783.93
Reptiles,Endangered,0.5,JP,1941,0.115,14098.08
Reptiles,Endangered,0.5,JP,1942,0.114,14192.13
Reptiles,Endangered,0.5,JP,1943,0.114,14682.31
Reptiles,Endangered,0.5,JP,1944,0.113,14690.47
Reptiles,Endangered,0.5,JP,1945,0.113,13012.78
Reptiles,Endangered,0.5,JP,1946,0.112,14143.72
Reptiles,Endangered,0.5,JP,1947,0.112,15465.85
Reptiles,Endangered,0.5,JP,1948,0.112,16207.23
Reptiles,Endangered,0.5,JP,1949,0.111,15916.8
Reptiles,Endangered,0.5,JP,1950,0.11,16890.93
Reptiles,Endangered,0.5,JP,1951,0.109,17999.91
Reptiles,Endangered,0.5,JP,1952,0.108,18289.06
Reptiles,Endangered,0.5,JP,1953,0.107,18807.37
Reptiles,Endangered,0.5,JP,1954,0.106,19294.46
Reptiles,Endangered,0.5,JP,1955,0.105,20897.93
Reptiles,Endangered,0.5,JP,1956,0.104,22089.56
Reptiles,Endangered,0.5,JP,1957,0.103,22826.03
Reptiles,Endangered,0.5,JP,1958,0.102,23548.55
Reptiles,Endangered,0.5,JP,1959,0.1,24752.49
Reptiles,Endangered,0.5,JP,1960,0.099,25988.11
Reptiles,Endangered,0.5,JP,1961,0.098,26188.78
Reptiles,Endangered,0.5,JP,1962,0.097,27104.02
Reptiles,Endangered,0.5,JP,1963,0.097,28523.2
Reptiles,Endangered,0.5,JP,1964,0.096,29803.1
Reptiles,Endangered,0.5,JP,1965,0.095,31127.83
Reptiles,Endangered,0.5,JP,1966,0.095,32601.15
Reptiles,Endangered,0.5,JP,1967,0.094,33451.89
Reptiles,Endangered,0.5,JP,1968,0.094,35010.35
Reptiles,Endangered,0.5,JP,1969,0.094,37112.04
Reptiles,Endangered,0.5,JP,1970,0.093,39614.23
Reptiles,Endangered,0.5,JP,1971,0.094,40530.42
Reptiles,Endangered,0.5,JP,1972,0.093,42211.48
Reptiles,Endangered,0.5,JP,1973,0.092,44280.37
Reptiles,Endangered,0.5,JP,1974,0.092,44121.82
Reptiles,Endangered,0.5,JP,1975,0.091,44050.01
Reptiles,Endangered,0.5,JP,1976,0.09,46057.62
Reptiles,Endangered,0.5,JP,1977,0.09,47041.32
Reptiles,Endangered,0.5,JP,1978,0.089,48596.89
Reptiles,Endangered,0.5,JP,1979,0.088,49858.01
Reptiles,Endangered,0.5,JP,1980,0.088,49454.78
Reptiles,Endangered,0.5,JP,1981,0.087,48207.63
Reptiles,Endangered,0.5,JP,1982,0.086,47704.35
Reptiles,Endangered,0.5,JP,1983,0.086,48048.05
Reptiles,Endangered,0.5,JP,1984,0.085,49506.89
Reptiles,Endangered,0.5,JP,1985,0.083,50883.29
Reptiles,Endangered,0.5,JP,1986,0.082,51424.55
Reptiles,Endangered,0.5,JP,1987,0.08,52670.11
Reptiles,Endangered,0.5,JP,1988,0.078,54519.88
Reptiles,Endangered,0.5,JP,1989,0.077,55424.76
Reptiles,Endangered,0.5,JP,1990,0.076,54478.18
Reptiles,Endangered,0.5,JP,1991,0.077,55314.77
Reptiles,Endangered,0.5,JP,1992,0.074,53864.92
Reptiles,Least Concern,0.5,Forward,1850,0.428,1671.58
Reptiles,Least Concern,0.5,Forward,1851,0.428,1685.14
Reptiles,Least Concern,0.5,Forward,1852,0.428,1712.52
Reptiles,Least Concern,0.5,Forward,1853,0.428,1744.62
Reptiles,Least Concern,0.5,Forward,1854,0.429,1838.26
Reptiles,Least Concern,0.5,Forward,1855,0.429,1855.61
Reptiles,Least Concern,0.5,Forward,1856,0.429,1902.93
Reptiles,Least Concern,0.5,Forward,1857,0.429,1918.21
Reptiles,Least Concern,0.5,Forward,1858,0.429,1931.72
Reptiles,Least Concern,0.5,Forward,1859,0.43,1977.01
Reptiles,Least Concern,0.5,Forward,1860,0.43,2049.92
Reptiles,Least Concern,0.5,Forward,1861,0.43,2096.42
Reptiles,Least Concern,0.5,Forward,1862,0.43,2115.8
Reptiles,Least Concern,0.5,Forward,1863,0.43,2174.59
Reptiles,Least Concern,0.5,Forward,1864,0.43,2248.07
Reptiles,Least Concern,0.5,Forward,1865,0.43,2309.96
Reptiles,Least Concern,0.5,Forward,1866,0.431,2347.4
Reptiles,Least Concern,0.5,Forward,1867,0.431,2426.49
Reptiles,Least Concern,0.5,Forward,1868,0.431,2461.67
Reptiles,Least Concern,0.5,Forward,1869,0.431,2535.26
Reptiles,Least Concern,0.5,Forward,1870,0.431,2568.52
Reptiles,Least Concern,0.5,Forward,1871,0.431,2651.61
Reptiles,Least Concern,0.5,Forward,1872,0.432,2805.06
Reptiles,Least Concern,0.5,Forward,1873,0.432,2910.03
Reptiles,Least Concern,0.5,Forward,1874,0.432,2835.53
Reptiles,Least Concern,0.5,Forward,1875,0.432,2975.62
Reptiles,Least Concern,0.5,Forward,1876,0.432,3016
Reptiles,Least Concern,0.5,Forward,1877,0.433,3067.16
Reptiles,Least Concern,0.5,Forward,1878,0.433,3090.95
Reptiles,Least Concern,0.5,Forward,1879,0.433,3221.87
Reptiles,Least Concern,0.5,Forward,1880,0.433,3466.18
Reptiles,Least Concern,0.5,Forward,1881,0.433,3535.83
Reptiles,Least Concern,0.5,Forward,1882,0.434,3664.01
Reptiles,Least Concern,0.5,Forward,1883,0.434,3812.37
Reptiles,Least Concern,0.5,Forward,1884,0.434,3847.57
Reptiles,Least Concern,0.5,Forward,1885,0.434,3877.67
Reptiles,Least Concern,0.5,Forward,1886,0.434,3925.95
Reptiles,Least Concern,0.5,Forward,1887,0.434,4052.51
Reptiles,Least Concern,0.5,Forward,1888,0.434,4324.25
Reptiles,Least Concern,0.5,Forward,1889,0.434,4339.29
Reptiles,Least Concern,0.5,Forward,1890,0.434,4601.05
Reptiles,Least Concern,0.5,Forward,1891,0.434,4752.98
Reptiles,Least Concern,0.5,Forward,1892,0.435,4791.43
Reptiles,Least Concern,0.5,Forward,1893,0.435,4771.07
Reptiles,Least Concern,0.5,Forward,1894,0.435,4897.12
Reptiles,Least Concern,0.5,Forward,1895,0.435,5102.3
Reptiles,Least Concern,0.5,Forward,1896,0.435,5225.58
Reptiles,Least Concern,0.5,Forward,1897,0.435,5406.76
Reptiles,Least Concern,0.5,Forward,1898,0.435,5618.41
Reptiles,Least Concern,0.5,Forward,1899,0.435,5990.29
Reptiles,Least Concern,0.5,Forward,1900,0.435,6242.25
Reptiles,Least Concern,0.5,Forward,1901,0.436,6398.4
Reptiles,Least Concern,0.5,Forward,1902,0.436,6525.69
Reptiles,Least Concern,0.5,Forward,1903,0.436,6960.58
Reptiles,Least Concern,0.5,Forward,1904,0.436,7034.49
Reptiles,Least Concern,0.5,Forward,1905,0.436,7371.01
Reptiles,Least Concern,0.5,Forward,1906,0.436,7678.75
Reptiles,Least Concern,0.5,Forward,1907,0.436,8452.3
Reptiles,Least Concern,0.5,Forward,1908,0.436,8234.47
Reptiles,Least Concern,0.5,Forward,1909,0.436,8487.3
Reptiles,Least Concern,0.5,Forward,1910,0.436,8827.21
Reptiles,Least Concern,0.5,Forward,1911,0.436,8957.82
Reptiles,Least Concern,0.5,Forward,1912,0.435,9309.66
Reptiles,Least Concern,0.5,Forward,1913,0.435,9927.85
Reptiles,Least Concern,0.5,Forward,1914,0.434,9229.24
Reptiles,Least Concern,0.5,Forward,1915,0.433,9142.34
Reptiles,Least Concern,0.5,Forward,1916,0.433,9685.77
Reptiles,Least Concern,0.5,Forward,1917,0.432,9993.44
Reptiles,Least Concern,0.5,Forward,1918,0.431,9896.8
Reptiles,Least Concern,0.5,Forward,1919,0.431,8905.55
Reptiles,Least Concern,0.5,Forward,1920,0.43,9993.64
Reptiles,Least Concern,0.5,Forward,1921,0.43,9036.88
Reptiles,Least Concern,0.5,Forward,1922,0.429,9440.31
Reptiles,Least Concern,0.5,Forward,1923,0.429,10458.99
Reptiles,Least Concern,0.5,Forward,1924,0.429,10516.44
Reptiles,Least Concern,0.5,Forward,1925,0.428,10671.69
Reptiles,Least Concern,0.5,Forward,1926,0.428,10557.28
Reptiles,Least Concern,0.5,Forward,1927,0.427,11402.16
Reptiles,Least Concern,0.5,Forward,1928,0.427,11401.07
Reptiles,Least Concern,0.5,Forward,1929,0.426,12110.35
Reptiles,Least Concern,0.5,Forward,1930,0.426,11421.35
Reptiles,Least Concern,0.5,Forward,1931,0.425,10502.01
Reptiles,Least Concern,0.5,Forward,1932,0.425,9763.69
Reptiles,Least Concern,0.5,Forward,1933,0.424,10175.85
Reptiles,Least Concern,0.5,Forward,1934,0.424,10875.6
Reptiles,Least Concern,0.5,Forward,1935,0.423,11323.5
Reptiles,Least Concern,0.5,Forward,1936,0.422,12197.97
Reptiles,Least Concern,0.5,Forward,1937,0.422,12904.77
Reptiles,Least Concern,0.5,Forward,1938,0.421,12355.64
Reptiles,Least Concern,0.5,Forward,1939,0.421,12957.99
Reptiles,Least Concern,0.5,Forward,1940,0.42,13783.93
Reptiles,Least Concern,0.5,Forward,1941,0.419,14098.08
Reptiles,Least Concern,0.5,Forward,1942,0.418,14192.13
Reptiles,Least Concern,0.5,Forward,1943,0.417,14682.31
Reptiles,Least Concern,0.5,Forward,1944,0.416,14690.47
Reptiles,Least Concern,0.5,Forward,1945,0.415,13012.78
Reptiles,Least Concern,0.5,Forward,1946,0.414,14143.72
Reptiles,Least Concern,0.5,Forward,1947,0.413,15465.85
Reptiles,Least Concern,0.5,Forward,1948,0.412,16207.23
Reptiles,Least Concern,0.5,Forward,1949,0.411,15916.8
Reptiles,Least Concern,0.5,Forward,1950,0.41,16890.93
Reptiles,Least Concern,0.5,Forward,1951,0.409,17999.91
Reptiles,Least Concern,0.5,Forward,1952,0.408,18289.06
Reptiles,Least Concern,0.5,Forward,1953,0.407,18807.37
Reptiles,Least Concern,0.5,Forward,1954,0.406,19294.46
Reptiles,Least Concern,0.5,Forward,1955,0.404,20897.93
Reptiles,Least Concern,0.5,Forward,1956,0.403,22089.56
Reptiles,Least Concern,0.5,Forward,1957,0.402,22826.03
Reptiles,Least Concern,0.5,Forward,1958,0.4,23548.55
Reptiles,Least Concern,0.5,Forward,1959,0.399,24752.49
Reptiles,Least Concern,0.5,Forward,1960,0.398,25988.11
Reptiles,Least Concern,0.5,Forward,1961,0.396,26188.78
Reptiles,Least Concern,0.5,Forward,1962,0.395,27104.02
Reptiles,Least Concern,0.5,Forward,1963,0.394,28523.2
Reptiles,Least Concern,0.5,Forward,1964,0.393,29803.1
Reptiles,Least Concern,0.5,Forward,1965,0.392,31127.83
Reptiles,Least Concern,0.5,Forward,1966,0.39,32601.15
Reptiles,Least Concern,0.5,Forward,1967,0.389,33451.89
Reptiles,Least Concern,0.5,Forward,1968,0.388,35010.35
Reptiles,Least Concern,0.5,Forward,1969,0.387,37112.04
Reptiles,Least Concern,0.5,Forward,1970,0.385,39614.23
Reptiles,Least Concern,0.5,Forward,1971,0.384,40530.42
Reptiles,Least Concern,0.5,Forward,1972,0.384,42211.48
Reptiles,Least Concern,0.5,Forward,1973,0.383,44280.37
Reptiles,Least Concern,0.5,Forward,1974,0.382,44121.82
Reptiles,Least Concern,0.5,Forward,1975,0.381,44050.01
Reptiles,Least Concern,0.5,Forward,1976,0.38,46057.62
Reptiles,Least Concern,0.5,Forward,1977,0.379,47041.32
Reptiles,Least Concern,0.5,Forward,1978,0.378,48596.89
Reptiles,Least Concern,0.5,Forward,1979,0.377,49858.01
Reptiles,Least Concern,0.5,Forward,1980,0.376,49454.78
Reptiles,Least Concern,0.5,Forward,1981,0.375,48207.63
Reptiles,Least Concern,0.5,Forward,1982,0.374,47704.35
Reptiles,Least Concern,0.5,Forward,1983,0.373,48048.05
Reptiles,Least Concern,0.5,Forward,1984,0.372,49506.89
Reptiles,Least Concern,0.5,Forward,1985,0.371,50883.29
Reptiles,Least Concern,0.5,Forward,1986,0.37,51424.55
Reptiles,Least Concern,0.5,Forward,1987,0.369,52670.11
Reptiles,Least Concern,0.5,Forward,1988,0.367,54519.88
Reptiles,Least Concern,0.5,Forward,1989,0.366,55424.76
Reptiles,Least Concern,0.5,Forward,1990,0.365,54478.18
Reptiles,Least Concern,0.5,Forward,1991,0.365,55314.77
Reptiles,Least Concern,0.5,Forward,1992,0.364,53864.92
Reptiles,Least Concern,0.5,Backward,1850,0.427,1671.58
Reptiles,Least Concern,0.5,Backward,1851,0.427,1685.14
Reptiles,Least Concern,0.5,Backward,1852,0.427,1712.52
Reptiles,Least Concern,0.5,Backward,1853,0.427,1744.62
Reptiles,Least Concern,0.5,Backward,1854,0.427,1838.26
Reptiles,Least Concern,0.5,Backward,1855,0.427,1855.61
Reptiles,Least Concern,0.5,Backward,1856,0.427,1902.93
Reptiles,Least Concern,0.5,Backward,1857,0.427,1918.21
Reptiles,Least Concern,0.5,Backward,1858,0.427,1931.72
Reptiles,Least Concern,0.5,Backward,1859,0.427,1977.01
Reptiles,Least Concern,0.5,Backward,1860,0.427,2049.92
Reptiles,Least Concern,0.5,Backward,1861,0.427,2096.42
Reptiles,Least Concern,0.5,Backward,1862,0.427,2115.8
Reptiles,Least Concern,0.5,Backward,1863,0.427,2174.59
Reptiles,Least Concern,0.5,Backward,1864,0.427,2248.07
Reptiles,Least Concern,0.5,Backward,1865,0.427,2309.96
Reptiles,Least Concern,0.5,Backward,1866,0.427,2347.4
Reptiles,Least Concern,0.5,Backward,1867,0.427,2426.49
Reptiles,Least Concern,0.5,Backward,1868,0.427,2461.67
Reptiles,Least Concern,0.5,Backward,1869,0.427,2535.26
Reptiles,Least Concern,0.5,Backward,1870,0.427,2568.52
Reptiles,Least Concern,0.5,Backward,1871,0.427,2651.61
Reptiles,Least Concern,0.5,Backward,1872,0.428,2805.06
Reptiles,Least Concern,0.5,Backward,1873,0.428,2910.03
Reptiles,Least Concern,0.5,Backward,1874,0.428,2835.53
Reptiles,Least Concern,0.5,Backward,1875,0.428,2975.62
Reptiles,Least Concern,0.5,Backward,1876,0.428,3016
Reptiles,Least Concern,0.5,Backward,1877,0.428,3067.16
Reptiles,Least Concern,0.5,Backward,1878,0.428,3090.95
Reptiles,Least Concern,0.5,Backward,1879,0.428,3221.87
Reptiles,Least Concern,0.5,Backward,1880,0.428,3466.18
Reptiles,Least Concern,0.5,Backward,1881,0.428,3535.83
Reptiles,Least Concern,0.5,Backward,1882,0.428,3664.01
Reptiles,Least Concern,0.5,Backward,1883,0.428,3812.37
Reptiles,Least Concern,0.5,Backward,1884,0.428,3847.57
Reptiles,Least Concern,0.5,Backward,1885,0.428,3877.67
Reptiles,Least Concern,0.5,Backward,1886,0.428,3925.95
Reptiles,Least Concern,0.5,Backward,1887,0.428,4052.51
Reptiles,Least Concern,0.5,Backward,1888,0.428,4324.25
Reptiles,Least Concern,0.5,Backward,1889,0.428,4339.29
Reptiles,Least Concern,0.5,Backward,1890,0.428,4601.05
Reptiles,Least Concern,0.5,Backward,1891,0.428,4752.98
Reptiles,Least Concern,0.5,Backward,1892,0.429,4791.43
Reptiles,Least Concern,0.5,Backward,1893,0.429,4771.07
Reptiles,Least Concern,0.5,Backward,1894,0.429,4897.12
Reptiles,Least Concern,0.5,Backward,1895,0.429,5102.3
Reptiles,Least Concern,0.5,Backward,1896,0.429,5225.58
Reptiles,Least Concern,0.5,Backward,1897,0.429,5406.76
Reptiles,Least Concern,0.5,Backward,1898,0.429,5618.41
Reptiles,Least Concern,0.5,Backward,1899,0.429,5990.29
Reptiles,Least Concern,0.5,Backward,1900,0.429,6242.25
Reptiles,Least Concern,0.5,Backward,1901,0.429,6398.4
Reptiles,Least Concern,0.5,Backward,1902,0.429,6525.69
Reptiles,Least Concern,0.5,Backward,1903,0.429,6960.58
Reptiles,Least Concern,0.5,Backward,1904,0.429,7034.49
Reptiles,Least Concern,0.5,Backward,1905,0.429,7371.01
Reptiles,Least Concern,0.5,Backward,1906,0.429,7678.75
Reptiles,Least Concern,0.5,Backward,1907,0.429,8452.3
Reptiles,Least Concern,0.5,Backward,1908,0.429,8234.47
Reptiles,Least Concern,0.5,Backward,1909,0.43,8487.3
Reptiles,Least Concern,0.5,Backward,1910,0.43,8827.21
Reptiles,Least Concern,0.5,Backward,1911,0.429,8957.82
Reptiles,Least Concern,0.5,Backward,1912,0.429,9309.66
Reptiles,Least Concern,0.5,Backward,1913,0.428,9927.85
Reptiles,Least Concern,0.5,Backward,1914,0.427,9229.24
Reptiles,Least Concern,0.5,Backward,1915,0.427,9142.34
Reptiles,Least Concern,0.5,Backward,1916,0.426,9685.77
Reptiles,Least Concern,0.5,Backward,1917,0.426,9993.44
Reptiles,Least Concern,0.5,Backward,1918,0.425,9896.8
Reptiles,Least Concern,0.5,Backward,1919,0.424,8905.55
Reptiles,Least Concern,0.5,Backward,1920,0.423,9993.64
Reptiles,Least Concern,0.5,Backward,1921,0.423,9036.88
Reptiles,Least Concern,0.5,Backward,1922,0.423,9440.31
Reptiles,Least Concern,0.5,Backward,1923,0.422,10458.99
Reptiles,Least Concern,0.5,Backward,1924,0.422,10516.44
Reptiles,Least Concern,0.5,Backward,1925,0.422,10671.69
Reptiles,Least Concern,0.5,Backward,1926,0.421,10557.28
Reptiles,Least Concern,0.5,Backward,1927,0.421,11402.16
Reptiles,Least Concern,0.5,Backward,1928,0.421,11401.07
Reptiles,Least Concern,0.5,Backward,1929,0.42,12110.35
Reptiles,Least Concern,0.5,Backward,1930,0.42,11421.35
Reptiles,Least Concern,0.5,Backward,1931,0.419,10502.01
Reptiles,Least Concern,0.5,Backward,1932,0.419,9763.69
Reptiles,Least Concern,0.5,Backward,1933,0.418,10175.85
Reptiles,Least Concern,0.5,Backward,1934,0.418,10875.6
Reptiles,Least Concern,0.5,Backward,1935,0.418,11323.5
Reptiles,Least Concern,0.5,Backward,1936,0.417,12197.97
Reptiles,Least Concern,0.5,Backward,1937,0.417,12904.77
Reptiles,Least Concern,0.5,Backward,1938,0.416,12355.64
Reptiles,Least Concern,0.5,Backward,1939,0.416,12957.99
Reptiles,Least Concern,0.5,Backward,1940,0.415,13783.93
Reptiles,Least Concern,0.5,Backward,1941,0.414,14098.08
Reptiles,Least Concern,0.5,Backward,1942,0.413,14192.13
Reptiles,Least Concern,0.5,Backward,1943,0.413,14682.31
Reptiles,Least Concern,0.5,Backward,1944,0.412,14690.47
Reptiles,Least Concern,0.5,Backward,1945,0.411,13012.78
Reptiles,Least Concern,0.5,Backward,1946,0.41,14143.72
Reptiles,Least Concern,0.5,Backward,1947,0.409,15465.85
Reptiles,Least Concern,0.5,Backward,1948,0.408,16207.23
Reptiles,Least Concern,0.5,Backward,1949,0.407,15916.8
Reptiles,Least Concern,0.5,Backward,1950,0.406,16890.93
Reptiles,Least Concern,0.5,Backward,1951,0.405,17999.91
Reptiles,Least Concern,0.5,Backward,1952,0.405,18289.06
Reptiles,Least Concern,0.5,Backward,1953,0.404,18807.37
Reptiles,Least Concern,0.5,Backward,1954,0.403,19294.46
Reptiles,Least Concern,0.5,Backward,1955,0.402,20897.93
Reptiles,Least Concern,0.5,Backward,1956,0.401,22089.56
Reptiles,Least Concern,0.5,Backward,1957,0.4,22826.03
Reptiles,Least Concern,0.5,Backward,1958,0.399,23548.55
Reptiles,Least Concern,0.5,Backward,1959,0.398,24752.49
Reptiles,Least Concern,0.5,Backward,1960,0.397,25988.11
Reptiles,Least Concern,0.5,Backward,1961,0.396,26188.78
Reptiles,Least Concern,0.5,Backward,1962,0.395,27104.02
Reptiles,Least Concern,0.5,Backward,1963,0.394,28523.2
Reptiles,Least Concern,0.5,Backward,1964,0.392,29803.1
Reptiles,Least Concern,0.5,Backward,1965,0.391,31127.83
Reptiles,Least Concern,0.5,Backward,1966,0.39,32601.15
Reptiles,Least Concern,0.5,Backward,1967,0.389,33451.89
Reptiles,Least Concern,0.5,Backward,1968,0.387,35010.35
Reptiles,Least Concern,0.5,Backward,1969,0.386,37112.04
Reptiles,Least Concern,0.5,Backward,1970,0.385,39614.23
Reptiles,Least Concern,0.5,Backward,1971,0.384,40530.42
Reptiles,Least Concern,0.5,Backward,1972,0.383,42211.48
Reptiles,Least Concern,0.5,Backward,1973,0.382,44280.37
Reptiles,Least Concern,0.5,Backward,1974,0.381,44121.82
Reptiles,Least Concern,0.5,Backward,1975,0.381,44050.01
Reptiles,Least Concern,0.5,Backward,1976,0.38,46057.62
Reptiles,Least Concern,0.5,Backward,1977,0.379,47041.32
Reptiles,Least Concern,0.5,Backward,1978,0.378,48596.89
Reptiles,Least Concern,0.5,Backward,1979,0.377,49858.01
Reptiles,Least Concern,0.5,Backward,1980,0.376,49454.78
Reptiles,Least Concern,0.5,Backward,1981,0.375,48207.63
Reptiles,Least Concern,0.5,Backward,1982,0.375,47704.35
Reptiles,Least Concern,0.5,Backward,1983,0.374,48048.05
Reptiles,Least Concern,0.5,Backward,1984,0.373,49506.89
Reptiles,Least Concern,0.5,Backward,1985,0.372,50883.29
Reptiles,Least Concern,0.5,Backward,1986,0.371,51424.55
Reptiles,Least Concern,0.5,Backward,1987,0.37,52670.11
Reptiles,Least Concern,0.5,Backward,1988,0.369,54519.88
Reptiles,Least Concern,0.5,Backward,1989,0.369,55424.76
Reptiles,Least Concern,0.5,Backward,1990,0.368,54478.18
Reptiles,Least Concern,0.5,Backward,1991,0.367,55314.77
Reptiles,Least Concern,0.5,Backward,1992,0.367,53864.92
Reptiles,Least Concern,0.5,JP,1850,0.396,1671.58
Reptiles,Least Concern,0.5,JP,1851,0.396,1685.14
Reptiles,Least Concern,0.5,JP,1852,0.396,1712.52
Reptiles,Least Concern,0.5,JP,1853,0.397,1744.62
Reptiles,Least Concern,0.5,JP,1854,0.397,1838.26
Reptiles,Least Concern,0.5,JP,1855,0.397,1855.61
Reptiles,Least Concern,0.5,JP,1856,0.397,1902.93
Reptiles,Least Concern,0.5,JP,1857,0.397,1918.21
Reptiles,Least Concern,0.5,JP,1858,0.397,1931.72
Reptiles,Least Concern,0.5,JP,1859,0.398,1977.01
Reptiles,Least Concern,0.5,JP,1860,0.398,2049.92
Reptiles,Least Concern,0.5,JP,1861,0.398,2096.42
Reptiles,Least Concern,0.5,JP,1862,0.398,2115.8
Reptiles,Least Concern,0.5,JP,1863,0.398,2174.59
Reptiles,Least Concern,0.5,JP,1864,0.398,2248.07
Reptiles,Least Concern,0.5,JP,1865,0.398,2309.96
Reptiles,Least Concern,0.5,JP,1866,0.398,2347.4
Reptiles,Least Concern,0.5,JP,1867,0.398,2426.49
Reptiles,Least Concern,0.5,JP,1868,0.399,2461.67
Reptiles,Least Concern,0.5,JP,1869,0.399,2535.26
Reptiles,Least Concern,0.5,JP,1870,0.399,2568.52
Reptiles,Least Concern,0.5,JP,1871,0.399,2651.61
