Taxon,redlistCategory,Resolution,Methods,Year,Pearson's r
Reptiles,All species,0.5,Forward,1727,0.423
Reptiles,All species,0.5,Forward,1728,0.424
Reptiles,All species,0.5,Forward,1729,0.424
Reptiles,All species,0.5,Forward,1730,0.424
Reptiles,All species,0.5,Forward,1731,0.424
Reptiles,All species,0.5,Forward,1732,0.424
Reptiles,All species,0.5,Forward,1733,0.424
Reptiles,All species,0.5,Forward,1734,0.424
Reptiles,All species,0.5,Forward,1735,0.424
Reptiles,All species,0.5,Forward,1736,0.424
Reptiles,All species,0.5,Forward,1737,0.424
Reptiles,All species,0.5,Forward,1738,0.424
Reptiles,All species,0.5,Forward,1739,0.424
Reptiles,All species,0.5,Forward,1740,0.424
Reptiles,All species,0.5,Forward,1741,0.424
Reptiles,All species,0.5,Forward,1742,0.424
Reptiles,All species,0.5,Forward,1743,0.424
Reptiles,All species,0.5,Forward,1744,0.424
Reptiles,All species,0.5,Forward,1745,0.424
Reptiles,All species,0.5,Forward,1746,0.424
Reptiles,All species,0.5,Forward,1747,0.424
Reptiles,All species,0.5,Forward,1748,0.424
Reptiles,All species,0.5,Forward,1749,0.424
Reptiles,All species,0.5,Forward,1750,0.424
Reptiles,All species,0.5,Forward,1751,0.424
Reptiles,All species,0.5,Forward,1752,0.424
Reptiles,All species,0.5,Forward,1753,0.424
Reptiles,All species,0.5,Forward,1754,0.424
Reptiles,All species,0.5,Forward,1755,0.424
Reptiles,All species,0.5,Forward,1756,0.424
Reptiles,All species,0.5,Forward,1757,0.424
Reptiles,All species,0.5,Forward,1758,0.424
Reptiles,All species,0.5,Forward,1759,0.424
Reptiles,All species,0.5,Forward,1760,0.424
Reptiles,All species,0.5,Forward,1761,0.424
Reptiles,All species,0.5,Forward,1762,0.424
Reptiles,All species,0.5,Forward,1763,0.424
Reptiles,All species,0.5,Forward,1764,0.424
Reptiles,All species,0.5,Forward,1765,0.424
Reptiles,All species,0.5,Forward,1766,0.424
Reptiles,All species,0.5,Forward,1767,0.424
Reptiles,All species,0.5,Forward,1768,0.425
Reptiles,All species,0.5,Forward,1769,0.425
Reptiles,All species,0.5,Forward,1770,0.425
Reptiles,All species,0.5,Forward,1771,0.425
Reptiles,All species,0.5,Forward,1772,0.425
Reptiles,All species,0.5,Forward,1773,0.425
Reptiles,All species,0.5,Forward,1774,0.425
Reptiles,All species,0.5,Forward,1775,0.425
Reptiles,All species,0.5,Forward,1776,0.425
Reptiles,All species,0.5,Forward,1777,0.425
Reptiles,All species,0.5,Forward,1778,0.425
Reptiles,All species,0.5,Forward,1779,0.425
Reptiles,All species,0.5,Forward,1780,0.425
Reptiles,All species,0.5,Forward,1781,0.425
Reptiles,All species,0.5,Forward,1782,0.425
Reptiles,All species,0.5,Forward,1783,0.425
Reptiles,All species,0.5,Forward,1784,0.425
Reptiles,All species,0.5,Forward,1785,0.425
Reptiles,All species,0.5,Forward,1786,0.425
Reptiles,All species,0.5,Forward,1787,0.425
Reptiles,All species,0.5,Forward,1788,0.425
Reptiles,All species,0.5,Forward,1789,0.425
Reptiles,All species,0.5,Forward,1790,0.425
Reptiles,All species,0.5,Forward,1791,0.425
Reptiles,All species,0.5,Forward,1792,0.425
Reptiles,All species,0.5,Forward,1793,0.425
Reptiles,All species,0.5,Forward,1794,0.425
Reptiles,All species,0.5,Forward,1795,0.425
Reptiles,All species,0.5,Forward,1796,0.425
Reptiles,All species,0.5,Forward,1797,0.425
Reptiles,All species,0.5,Forward,1798,0.425
Reptiles,All species,0.5,Forward,1799,0.425
Reptiles,All species,0.5,Forward,1800,0.425
Reptiles,All species,0.5,Forward,1801,0.425
Reptiles,All species,0.5,Forward,1802,0.425
Reptiles,All species,0.5,Forward,1803,0.425
Reptiles,All species,0.5,Forward,1804,0.425
Reptiles,All species,0.5,Forward,1805,0.425
Reptiles,All species,0.5,Forward,1806,0.425
Reptiles,All species,0.5,Forward,1807,0.425
Reptiles,All species,0.5,Forward,1808,0.425
Reptiles,All species,0.5,Forward,1809,0.425
Reptiles,All species,0.5,Forward,1810,0.425
Reptiles,All species,0.5,Forward,1811,0.426
Reptiles,All species,0.5,Forward,1812,0.426
Reptiles,All species,0.5,Forward,1813,0.426
Reptiles,All species,0.5,Forward,1814,0.426
Reptiles,All species,0.5,Forward,1815,0.426
Reptiles,All species,0.5,Forward,1816,0.426
Reptiles,All species,0.5,Forward,1817,0.426
Reptiles,All species,0.5,Forward,1818,0.426
Reptiles,All species,0.5,Forward,1819,0.426
Reptiles,All species,0.5,Forward,1820,0.426
Reptiles,All species,0.5,Forward,1821,0.426
Reptiles,All species,0.5,Forward,1822,0.426
Reptiles,All species,0.5,Forward,1823,0.426
Reptiles,All species,0.5,Forward,1824,0.426
Reptiles,All species,0.5,Forward,1825,0.426
Reptiles,All species,0.5,Forward,1826,0.426
Reptiles,All species,0.5,Forward,1827,0.426
Reptiles,All species,0.5,Forward,1828,0.426
Reptiles,All species,0.5,Forward,1829,0.426
Reptiles,All species,0.5,Forward,1830,0.426
Reptiles,All species,0.5,Forward,1831,0.427
Reptiles,All species,0.5,Forward,1832,0.427
Reptiles,All species,0.5,Forward,1833,0.427
Reptiles,All species,0.5,Forward,1834,0.427
Reptiles,All species,0.5,Forward,1835,0.427
Reptiles,All species,0.5,Forward,1836,0.427
Reptiles,All species,0.5,Forward,1837,0.428
Reptiles,All species,0.5,Forward,1838,0.428
Reptiles,All species,0.5,Forward,1839,0.428
Reptiles,All species,0.5,Forward,1840,0.428
Reptiles,All species,0.5,Forward,1841,0.428
Reptiles,All species,0.5,Forward,1842,0.428
Reptiles,All species,0.5,Forward,1843,0.428
Reptiles,All species,0.5,Forward,1844,0.428
Reptiles,All species,0.5,Forward,1845,0.429
Reptiles,All species,0.5,Forward,1846,0.429
Reptiles,All species,0.5,Forward,1847,0.429
Reptiles,All species,0.5,Forward,1848,0.429
Reptiles,All species,0.5,Forward,1849,0.429
Reptiles,All species,0.5,Forward,1850,0.429
Reptiles,All species,0.5,Forward,1851,0.429
Reptiles,All species,0.5,Forward,1852,0.429
Reptiles,All species,0.5,Forward,1853,0.43
Reptiles,All species,0.5,Forward,1854,0.43
Reptiles,All species,0.5,Forward,1855,0.43
Reptiles,All species,0.5,Forward,1856,0.43
Reptiles,All species,0.5,Forward,1857,0.431
Reptiles,All species,0.5,Forward,1858,0.431
Reptiles,All species,0.5,Forward,1859,0.431
Reptiles,All species,0.5,Forward,1860,0.431
Reptiles,All species,0.5,Forward,1861,0.431
Reptiles,All species,0.5,Forward,1862,0.431
Reptiles,All species,0.5,Forward,1863,0.432
Reptiles,All species,0.5,Forward,1864,0.432
Reptiles,All species,0.5,Forward,1865,0.432
Reptiles,All species,0.5,Forward,1866,0.432
Reptiles,All species,0.5,Forward,1867,0.432
Reptiles,All species,0.5,Forward,1868,0.432
Reptiles,All species,0.5,Forward,1869,0.432
Reptiles,All species,0.5,Forward,1870,0.432
Reptiles,All species,0.5,Forward,1871,0.433
Reptiles,All species,0.5,Forward,1872,0.433
Reptiles,All species,0.5,Forward,1873,0.433
Reptiles,All species,0.5,Forward,1874,0.433
Reptiles,All species,0.5,Forward,1875,0.434
Reptiles,All species,0.5,Forward,1876,0.434
Reptiles,All species,0.5,Forward,1877,0.434
Reptiles,All species,0.5,Forward,1878,0.434
Reptiles,All species,0.5,Forward,1879,0.434
Reptiles,All species,0.5,Forward,1880,0.435
Reptiles,All species,0.5,Forward,1881,0.435
Reptiles,All species,0.5,Forward,1882,0.435
Reptiles,All species,0.5,Forward,1883,0.435
Reptiles,All species,0.5,Forward,1884,0.435
Reptiles,All species,0.5,Forward,1885,0.435
Reptiles,All species,0.5,Forward,1886,0.435
Reptiles,All species,0.5,Forward,1887,0.435
Reptiles,All species,0.5,Forward,1888,0.435
Reptiles,All species,0.5,Forward,1889,0.435
Reptiles,All species,0.5,Forward,1890,0.436
Reptiles,All species,0.5,Forward,1891,0.436
Reptiles,All species,0.5,Forward,1892,0.436
Reptiles,All species,0.5,Forward,1893,0.436
Reptiles,All species,0.5,Forward,1894,0.436
Reptiles,All species,0.5,Forward,1895,0.436
Reptiles,All species,0.5,Forward,1896,0.436
Reptiles,All species,0.5,Forward,1897,0.436
Reptiles,All species,0.5,Forward,1898,0.436
Reptiles,All species,0.5,Forward,1899,0.437
Reptiles,All species,0.5,Forward,1900,0.437
Reptiles,All species,0.5,Forward,1901,0.437
Reptiles,All species,0.5,Forward,1902,0.437
Reptiles,All species,0.5,Forward,1903,0.437
Reptiles,All species,0.5,Forward,1904,0.437
Reptiles,All species,0.5,Forward,1905,0.437
Reptiles,All species,0.5,Forward,1906,0.437
Reptiles,All species,0.5,Forward,1907,0.437
Reptiles,All species,0.5,Forward,1908,0.438
Reptiles,All species,0.5,Forward,1909,0.438
Reptiles,All species,0.5,Forward,1910,0.438
Reptiles,All species,0.5,Forward,1911,0.437
Reptiles,All species,0.5,Forward,1912,0.436
Reptiles,All species,0.5,Forward,1913,0.436
Reptiles,All species,0.5,Forward,1914,0.435
Reptiles,All species,0.5,Forward,1915,0.435
Reptiles,All species,0.5,Forward,1916,0.434
Reptiles,All species,0.5,Forward,1917,0.433
Reptiles,All species,0.5,Forward,1918,0.433
Reptiles,All species,0.5,Forward,1919,0.432
Reptiles,All species,0.5,Forward,1920,0.431
Reptiles,All species,0.5,Forward,1921,0.431
Reptiles,All species,0.5,Forward,1922,0.43
Reptiles,All species,0.5,Forward,1923,0.43
Reptiles,All species,0.5,Forward,1924,0.43
Reptiles,All species,0.5,Forward,1925,0.429
Reptiles,All species,0.5,Forward,1926,0.429
Reptiles,All species,0.5,Forward,1927,0.428
Reptiles,All species,0.5,Forward,1928,0.428
Reptiles,All species,0.5,Forward,1929,0.427
Reptiles,All species,0.5,Forward,1930,0.427
Reptiles,All species,0.5,Forward,1931,0.426
Reptiles,All species,0.5,Forward,1932,0.426
Reptiles,All species,0.5,Forward,1933,0.425
Reptiles,All species,0.5,Forward,1934,0.424
Reptiles,All species,0.5,Forward,1935,0.424
Reptiles,All species,0.5,Forward,1936,0.423
Reptiles,All species,0.5,Forward,1937,0.423
Reptiles,All species,0.5,Forward,1938,0.422
Reptiles,All species,0.5,Forward,1939,0.421
Reptiles,All species,0.5,Forward,1940,0.421
Reptiles,All species,0.5,Forward,1941,0.42
Reptiles,All species,0.5,Forward,1942,0.419
Reptiles,All species,0.5,Forward,1943,0.418
Reptiles,All species,0.5,Forward,1944,0.417
Reptiles,All species,0.5,Forward,1945,0.416
Reptiles,All species,0.5,Forward,1946,0.415
Reptiles,All species,0.5,Forward,1947,0.414
Reptiles,All species,0.5,Forward,1948,0.413
Reptiles,All species,0.5,Forward,1949,0.412
Reptiles,All species,0.5,Forward,1950,0.411
Reptiles,All species,0.5,Forward,1951,0.41
Reptiles,All species,0.5,Forward,1952,0.408
Reptiles,All species,0.5,Forward,1953,0.407
Reptiles,All species,0.5,Forward,1954,0.406
Reptiles,All species,0.5,Forward,1955,0.404
Reptiles,All species,0.5,Forward,1956,0.403
Reptiles,All species,0.5,Forward,1957,0.401
Reptiles,All species,0.5,Forward,1958,0.4
Reptiles,All species,0.5,Forward,1959,0.399
Reptiles,All species,0.5,Forward,1960,0.397
Reptiles,All species,0.5,Forward,1961,0.396
Reptiles,All species,0.5,Forward,1962,0.395
Reptiles,All species,0.5,Forward,1963,0.394
Reptiles,All species,0.5,Forward,1964,0.392
Reptiles,All species,0.5,Forward,1965,0.391
Reptiles,All species,0.5,Forward,1966,0.39
Reptiles,All species,0.5,Forward,1967,0.389
Reptiles,All species,0.5,Forward,1968,0.387
Reptiles,All species,0.5,Forward,1969,0.386
Reptiles,All species,0.5,Forward,1970,0.385
Reptiles,All species,0.5,Forward,1971,0.384
Reptiles,All species,0.5,Forward,1972,0.383
Reptiles,All species,0.5,Forward,1973,0.382
Reptiles,All species,0.5,Forward,1974,0.381
Reptiles,All species,0.5,Forward,1975,0.38
Reptiles,All species,0.5,Forward,1976,0.379
Reptiles,All species,0.5,Forward,1977,0.378
Reptiles,All species,0.5,Forward,1978,0.377
Reptiles,All species,0.5,Forward,1979,0.376
Reptiles,All species,0.5,Forward,1980,0.375
Reptiles,All species,0.5,Forward,1981,0.374
Reptiles,All species,0.5,Forward,1982,0.373
Reptiles,All species,0.5,Forward,1983,0.372
Reptiles,All species,0.5,Forward,1984,0.371
Reptiles,All species,0.5,Forward,1985,0.37
Reptiles,All species,0.5,Forward,1986,0.368
Reptiles,All species,0.5,Forward,1987,0.367
Reptiles,All species,0.5,Forward,1988,0.366
Reptiles,All species,0.5,Forward,1989,0.365
Reptiles,All species,0.5,Forward,1990,0.364
Reptiles,All species,0.5,Forward,1991,0.363
Reptiles,All species,0.5,Forward,1992,0.363
Reptiles,All species,0.5,Backward,1500,0.421
Reptiles,All species,0.5,Backward,1501,0.421
Reptiles,All species,0.5,Backward,1502,0.421
Reptiles,All species,0.5,Backward,1503,0.421
Reptiles,All species,0.5,Backward,1504,0.421
Reptiles,All species,0.5,Backward,1505,0.421
Reptiles,All species,0.5,Backward,1506,0.421
Reptiles,All species,0.5,Backward,1507,0.421
Reptiles,All species,0.5,Backward,1508,0.421
Reptiles,All species,0.5,Backward,1509,0.421
Reptiles,All species,0.5,Backward,1510,0.421
Reptiles,All species,0.5,Backward,1511,0.421
Reptiles,All species,0.5,Backward,1512,0.421
Reptiles,All species,0.5,Backward,1513,0.421
Reptiles,All species,0.5,Backward,1514,0.421
Reptiles,All species,0.5,Backward,1515,0.421
Reptiles,All species,0.5,Backward,1516,0.421
Reptiles,All species,0.5,Backward,1517,0.421
Reptiles,All species,0.5,Backward,1518,0.421
Reptiles,All species,0.5,Backward,1519,0.421
Reptiles,All species,0.5,Backward,1520,0.421
Reptiles,All species,0.5,Backward,1521,0.421
Reptiles,All species,0.5,Backward,1522,0.421
Reptiles,All species,0.5,Backward,1523,0.421
Reptiles,All species,0.5,Backward,1524,0.421
Reptiles,All species,0.5,Backward,1525,0.421
Reptiles,All species,0.5,Backward,1526,0.421
Reptiles,All species,0.5,Backward,1527,0.421
Reptiles,All species,0.5,Backward,1528,0.421
Reptiles,All species,0.5,Backward,1529,0.421
Reptiles,All species,0.5,Backward,1530,0.421
Reptiles,All species,0.5,Backward,1531,0.421
Reptiles,All species,0.5,Backward,1532,0.421
Reptiles,All species,0.5,Backward,1533,0.421
Reptiles,All species,0.5,Backward,1534,0.421
Reptiles,All species,0.5,Backward,1535,0.421
Reptiles,All species,0.5,Backward,1536,0.421
Reptiles,All species,0.5,Backward,1537,0.421
Reptiles,All species,0.5,Backward,1538,0.421
Reptiles,All species,0.5,Backward,1539,0.421
Reptiles,All species,0.5,Backward,1540,0.421
Reptiles,All species,0.5,Backward,1541,0.421
Reptiles,All species,0.5,Backward,1542,0.421
Reptiles,All species,0.5,Backward,1543,0.421
Reptiles,All species,0.5,Backward,1544,0.421
Reptiles,All species,0.5,Backward,1545,0.421
Reptiles,All species,0.5,Backward,1546,0.421
Reptiles,All species,0.5,Backward,1547,0.421
Reptiles,All species,0.5,Backward,1548,0.422
Reptiles,All species,0.5,Backward,1549,0.422
Reptiles,All species,0.5,Backward,1550,0.422
Reptiles,All species,0.5,Backward,1551,0.422
Reptiles,All species,0.5,Backward,1552,0.422
Reptiles,All species,0.5,Backward,1553,0.422
Reptiles,All species,0.5,Backward,1554,0.422
Reptiles,All species,0.5,Backward,1555,0.422
Reptiles,All species,0.5,Backward,1556,0.422
Reptiles,All species,0.5,Backward,1557,0.422
Reptiles,All species,0.5,Backward,1558,0.422
Reptiles,All species,0.5,Backward,1559,0.422
Reptiles,All species,0.5,Backward,1560,0.422
Reptiles,All species,0.5,Backward,1561,0.422
Reptiles,All species,0.5,Backward,1562,0.422
Reptiles,All species,0.5,Backward,1563,0.422
Reptiles,All species,0.5,Backward,1564,0.422
Reptiles,All species,0.5,Backward,1565,0.422
Reptiles,All species,0.5,Backward,1566,0.422
Reptiles,All species,0.5,Backward,1567,0.422
Reptiles,All species,0.5,Backward,1568,0.422
Reptiles,All species,0.5,Backward,1569,0.422
Reptiles,All species,0.5,Backward,1570,0.422
Reptiles,All species,0.5,Backward,1571,0.422
Reptiles,All species,0.5,Backward,1572,0.422
Reptiles,All species,0.5,Backward,1573,0.422
Reptiles,All species,0.5,Backward,1574,0.422
Reptiles,All species,0.5,Backward,1575,0.422
Reptiles,All species,0.5,Backward,1576,0.422
Reptiles,All species,0.5,Backward,1577,0.422
Reptiles,All species,0.5,Backward,1578,0.422
Reptiles,All species,0.5,Backward,1579,0.422
Reptiles,All species,0.5,Backward,1580,0.422
Reptiles,All species,0.5,Backward,1581,0.422
Reptiles,All species,0.5,Backward,1582,0.422
Reptiles,All species,0.5,Backward,1583,0.422
Reptiles,All species,0.5,Backward,1584,0.422
Reptiles,All species,0.5,Backward,1585,0.422
Reptiles,All species,0.5,Backward,1586,0.422
Reptiles,All species,0.5,Backward,1587,0.422
Reptiles,All species,0.5,Backward,1588,0.422
Reptiles,All species,0.5,Backward,1589,0.422
Reptiles,All species,0.5,Backward,1590,0.422
Reptiles,All species,0.5,Backward,1591,0.422
Reptiles,All species,0.5,Backward,1592,0.422
Reptiles,All species,0.5,Backward,1593,0.422
Reptiles,All species,0.5,Backward,1594,0.422
Reptiles,All species,0.5,Backward,1595,0.422
Reptiles,All species,0.5,Backward,1596,0.422
Reptiles,All species,0.5,Backward,1597,0.422
Reptiles,All species,0.5,Backward,1598,0.422
Reptiles,All species,0.5,Backward,1599,0.422
Reptiles,All species,0.5,Backward,1600,0.422
Reptiles,All species,0.5,Backward,1601,0.422
Reptiles,All species,0.5,Backward,1602,0.422
Reptiles,All species,0.5,Backward,1603,0.422
Reptiles,All species,0.5,Backward,1604,0.422
Reptiles,All species,0.5,Backward,1605,0.422
Reptiles,All species,0.5,Backward,1606,0.422
Reptiles,All species,0.5,Backward,1607,0.422
Reptiles,All species,0.5,Backward,1608,0.422
Reptiles,All species,0.5,Backward,1609,0.422
Reptiles,All species,0.5,Backward,1610,0.422
Reptiles,All species,0.5,Backward,1611,0.422
Reptiles,All species,0.5,Backward,1612,0.422
Reptiles,All species,0.5,Backward,1613,0.422
Reptiles,All species,0.5,Backward,1614,0.422
Reptiles,All species,0.5,Backward,1615,0.422
Reptiles,All species,0.5,Backward,1616,0.422
Reptiles,All species,0.5,Backward,1617,0.422
Reptiles,All species,0.5,Backward,1618,0.422
Reptiles,All species,0.5,Backward,1619,0.422
Reptiles,All species,0.5,Backward,1620,0.422
Reptiles,All species,0.5,Backward,1621,0.422
Reptiles,All species,0.5,Backward,1622,0.422
Reptiles,All species,0.5,Backward,1623,0.422
Reptiles,All species,0.5,Backward,1624,0.422
Reptiles,All species,0.5,Backward,1625,0.422
Reptiles,All species,0.5,Backward,1626,0.422
Reptiles,All species,0.5,Backward,1627,0.422
Reptiles,All species,0.5,Backward,1628,0.422
Reptiles,All species,0.5,Backward,1629,0.422
Reptiles,All species,0.5,Backward,1630,0.422
Reptiles,All species,0.5,Backward,1631,0.422
Reptiles,All species,0.5,Backward,1632,0.422
Reptiles,All species,0.5,Backward,1633,0.422
Reptiles,All species,0.5,Backward,1634,0.422
Reptiles,All species,0.5,Backward,1635,0.422
Reptiles,All species,0.5,Backward,1636,0.422
Reptiles,All species,0.5,Backward,1637,0.422
Reptiles,All species,0.5,Backward,1638,0.422
Reptiles,All species,0.5,Backward,1639,0.422
Reptiles,All species,0.5,Backward,1640,0.422
Reptiles,All species,0.5,Backward,1641,0.422
Reptiles,All species,0.5,Backward,1642,0.422
Reptiles,All species,0.5,Backward,1643,0.422
Reptiles,All species,0.5,Backward,1644,0.422
Reptiles,All species,0.5,Backward,1645,0.422
Reptiles,All species,0.5,Backward,1646,0.422
Reptiles,All species,0.5,Backward,1647,0.422
Reptiles,All species,0.5,Backward,1648,0.422
Reptiles,All species,0.5,Backward,1649,0.422
Reptiles,All species,0.5,Backward,1650,0.422
Reptiles,All species,0.5,Backward,1651,0.422
Reptiles,All species,0.5,Backward,1652,0.422
Reptiles,All species,0.5,Backward,1653,0.422
Reptiles,All species,0.5,Backward,1654,0.422
Reptiles,All species,0.5,Backward,1655,0.422
Reptiles,All species,0.5,Backward,1656,0.422
Reptiles,All species,0.5,Backward,1657,0.422
Reptiles,All species,0.5,Backward,1658,0.422
Reptiles,All species,0.5,Backward,1659,0.422
Reptiles,All species,0.5,Backward,1660,0.422
Reptiles,All species,0.5,Backward,1661,0.422
Reptiles,All species,0.5,Backward,1662,0.422
Reptiles,All species,0.5,Backward,1663,0.422
Reptiles,All species,0.5,Backward,1664,0.422
Reptiles,All species,0.5,Backward,1665,0.422
Reptiles,All species,0.5,Backward,1666,0.422
Reptiles,All species,0.5,Backward,1667,0.422
Reptiles,All species,0.5,Backward,1668,0.422
Reptiles,All species,0.5,Backward,1669,0.422
Reptiles,All species,0.5,Backward,1670,0.422
Reptiles,All species,0.5,Backward,1671,0.422
Reptiles,All species,0.5,Backward,1672,0.422
Reptiles,All species,0.5,Backward,1673,0.422
Reptiles,All species,0.5,Backward,1674,0.422
Reptiles,All species,0.5,Backward,1675,0.422
Reptiles,All species,0.5,Backward,1676,0.422
Reptiles,All species,0.5,Backward,1677,0.422
Reptiles,All species,0.5,Backward,1678,0.422
Reptiles,All species,0.5,Backward,1679,0.422
Reptiles,All species,0.5,Backward,1680,0.422
Reptiles,All species,0.5,Backward,1681,0.422
Reptiles,All species,0.5,Backward,1682,0.422
Reptiles,All species,0.5,Backward,1683,0.422
Reptiles,All species,0.5,Backward,1684,0.422
Reptiles,All species,0.5,Backward,1685,0.422
Reptiles,All species,0.5,Backward,1686,0.422
Reptiles,All species,0.5,Backward,1687,0.422
Reptiles,All species,0.5,Backward,1688,0.422
Reptiles,All species,0.5,Backward,1689,0.422
Reptiles,All species,0.5,Backward,1690,0.422
Reptiles,All species,0.5,Backward,1691,0.422
Reptiles,All species,0.5,Backward,1692,0.422
Reptiles,All species,0.5,Backward,1693,0.422
Reptiles,All species,0.5,Backward,1694,0.422
Reptiles,All species,0.5,Backward,1695,0.422
Reptiles,All species,0.5,Backward,1696,0.422
Reptiles,All species,0.5,Backward,1697,0.422
Reptiles,All species,0.5,Backward,1698,0.422
Reptiles,All species,0.5,Backward,1699,0.422
Reptiles,All species,0.5,Backward,1700,0.421
Reptiles,All species,0.5,Backward,1701,0.422
Reptiles,All species,0.5,Backward,1702,0.422
Reptiles,All species,0.5,Backward,1703,0.422
Reptiles,All species,0.5,Backward,1704,0.422
Reptiles,All species,0.5,Backward,1705,0.422
Reptiles,All species,0.5,Backward,1706,0.422
Reptiles,All species,0.5,Backward,1707,0.422
Reptiles,All species,0.5,Backward,1708,0.422
Reptiles,All species,0.5,Backward,1709,0.422
Reptiles,All species,0.5,Backward,1710,0.422
Reptiles,All species,0.5,Backward,1711,0.422
Reptiles,All species,0.5,Backward,1712,0.422
Reptiles,All species,0.5,Backward,1713,0.422
Reptiles,All species,0.5,Backward,1714,0.422
Reptiles,All species,0.5,Backward,1715,0.422
Reptiles,All species,0.5,Backward,1716,0.422
Reptiles,All species,0.5,Backward,1717,0.422
Reptiles,All species,0.5,Backward,1718,0.422
Reptiles,All species,0.5,Backward,1719,0.422
Reptiles,All species,0.5,Backward,1720,0.422
Reptiles,All species,0.5,Backward,1721,0.422
Reptiles,All species,0.5,Backward,1722,0.422
Reptiles,All species,0.5,Backward,1723,0.422
Reptiles,All species,0.5,Backward,1724,0.422
Reptiles,All species,0.5,Backward,1725,0.422
Reptiles,All species,0.5,Backward,1726,0.422
Reptiles,All species,0.5,Backward,1727,0.422
